,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Total_income,Age,Years_employed
8569,0,0,1,1,0,0,0,0,1,130500.0,57.52068830982156,5.878286344004326
8570,0,0,1,0,0,0,0,0,2,121500.0,27.713094724737672,0.6324565186143453
8571,1,1,0,0,1,0,0,2,4,234000.0,28.18127682293271,8.87903242366373
8572,0,0,1,0,0,0,1,0,2,67500.0,62.54474766764547,0.0
8573,1,0,1,1,0,0,0,0,2,315000.0,38.08428646721014,5.297850058522762
8574,0,1,0,0,0,0,0,2,4,225000.0,35.43399248444526,5.63187471337536
8575,1,1,1,0,0,0,0,1,3,135000.0,44.36778304824877,20.632867204665395
8576,0,0,1,0,0,0,0,1,3,225000.0,27.474896815129675,0.4654441911880463
8577,0,0,1,0,0,0,0,0,1,225000.0,46.51977795574173,0.6324565186143453
8578,1,1,1,0,0,0,0,0,2,180000.0,39.23968322415929,4.87895028645352
8579,1,1,1,0,0,0,0,0,2,162000.0,36.189654818374095,0.2135567465451036
8580,0,0,1,0,0,0,1,3,5,37800.0,35.63112178894844,0.0
8581,0,0,1,0,0,0,0,0,2,180000.0,54.43232920593852,21.1311662799373
8582,0,1,0,0,0,0,1,0,1,60750.0,50.55545288404279,0.0
8583,0,0,0,0,0,0,0,2,4,121500.0,27.395497511927008,1.1307555938862537
8584,0,0,1,0,0,0,0,0,1,135000.0,29.18608869449749,5.297850058522762
8585,1,1,1,0,0,0,0,2,4,225000.0,28.41947473254071,9.297932195732972
8586,0,1,1,1,0,0,0,0,1,202500.0,49.22483007864638,4.87895028645352
8587,0,0,1,0,0,0,0,1,3,112500.0,27.71857053875165,3.718077715490393
8588,0,0,1,0,0,0,0,1,3,252000.0,33.67625618595864,10.54915569792672
8589,0,1,0,0,1,0,0,0,2,202500.0,40.81945556719166,22.130502337488107
8590,0,1,1,0,0,0,0,1,3,157500.0,47.68338843371185,0.55031930840469
8591,0,1,1,0,0,0,1,0,2,99000.0,57.5343778448565,0.0
8592,1,1,1,0,0,0,0,0,1,225000.0,37.96655646590963,4.794075169236876
8593,1,1,1,0,0,0,0,5,7,202500.0,31.16833336755717,7.466272408057661
8594,0,0,1,0,0,0,0,0,2,225000.0,56.68836457969705,1.2128928040959088
8595,1,0,1,0,1,0,0,0,1,180000.0,37.49563646070761,2.88027817135191
8596,0,0,1,0,0,0,0,0,1,135000.0,31.143692204494275,3.3840530606377954
8597,0,0,1,0,0,0,1,0,1,180000.0,39.4285988076415,0.0
8598,0,0,1,1,0,0,0,0,2,180000.0,38.55794437941916,19.29950649226199
8599,0,0,1,0,0,0,0,0,2,121500.0,25.12029678911956,6.297186116073568
8600,0,0,1,0,0,0,0,1,3,337500.0,40.630539983709454,4.213638883755313
8601,0,0,1,0,0,0,0,1,3,140850.0,29.71998056086025,0.8788681492433109
8602,0,0,1,0,0,1,0,0,1,202500.0,26.77946843535459,0.8788681492433109
8603,0,1,1,0,1,0,0,0,2,225000.0,47.97360657645263,4.794075169236876
8604,0,1,1,0,0,0,0,0,2,180000.0,32.167669425107974,2.7160037509325994
8605,0,0,1,1,1,0,0,0,2,112500.0,35.96788435080802,6.549073560716511
8606,1,1,1,0,0,0,0,2,4,265500.0,31.841858491276344,5.212974941306118
8607,0,1,1,1,0,0,0,1,3,126000.0,36.06644900305961,2.965153288568554
8608,0,0,1,1,1,0,0,0,1,126000.0,50.30630334640684,10.464280580710076
8609,1,0,1,0,0,0,0,0,2,135000.0,24.274283523960108,1.5496553659554952
8610,0,0,1,0,0,0,0,0,2,157500.0,52.195459181228905,8.046708693539223
8611,1,1,0,0,0,0,0,0,2,270000.0,44.34587979219286,8.213721020965522
8612,0,1,1,0,0,0,0,0,1,112500.0,46.30895911620362,3.794739111686072
8613,1,0,1,0,0,0,0,0,1,90000.0,41.61071069221134,1.2977679213125526
8614,1,1,1,0,1,0,0,0,1,225000.0,42.61004674976214,8.717495910251408
8615,0,0,1,0,0,0,0,0,2,112500.0,43.44237047988665,5.716749830592004
8616,0,0,1,0,0,0,0,1,2,157500.0,31.47497895233988,1.04588047666961
8617,1,1,1,0,0,0,1,0,2,220500.0,63.28124465252537,0.0
8618,1,1,1,1,1,1,0,0,2,180000.0,52.56781453417935,4.298514000971957
8619,1,1,1,1,1,0,0,0,2,195750.0,51.57121638363553,2.5489914235063007
8620,1,0,0,0,1,0,0,0,1,180000.0,45.84077701800858,2.212228861646714
8621,0,0,1,0,0,0,0,1,3,112500.0,41.65177929731617,0.2984318637617473
8622,1,1,1,0,0,0,0,0,2,360000.0,39.800954160591935,10.71616802535302
8623,0,0,1,0,0,0,0,0,2,270000.0,46.33086237225952,3.794739111686072
8624,0,1,1,0,0,0,0,1,3,225000.0,30.776812665557813,3.6332025982737495
8625,0,0,1,0,0,0,1,0,1,180000.0,64.76792815732014,0.0
8626,0,1,1,0,1,0,1,0,1,99000.0,50.24606939225309,0.0
8627,0,0,1,0,0,0,0,0,2,216000.0,48.30763123130523,21.4651909347899
8628,0,1,0,0,1,0,1,0,2,56250.0,65.08826327713778,0.0
8629,0,1,1,0,0,0,0,1,3,184500.0,43.59021745826403,3.964489346119359
8630,0,0,1,0,1,0,0,0,2,292500.0,37.17256343388297,3.466190270847451
8631,1,1,0,0,0,0,0,0,2,225000.0,29.183350787490504,1.1307555938862537
8632,0,0,1,0,1,0,0,0,2,180000.0,43.80651211181612,7.551147525274304
8633,0,0,0,0,0,0,0,0,2,135000.0,30.12792870490154,4.298514000971957
8634,1,1,1,0,0,0,0,0,2,225000.0,57.197615282996914,1.1307555938862537
8635,0,0,1,0,1,0,1,0,1,67500.0,61.90681533501714,0.0
8636,0,0,0,0,1,0,0,0,1,135000.0,51.80667638623654,9.878368481214537
8637,1,1,0,0,1,0,0,1,3,360000.0,41.01384696468784,7.794821248896281
8638,0,0,1,1,1,0,0,1,2,112500.0,38.87554159222982,8.131583810755867
8639,0,1,1,1,0,0,0,1,3,135000.0,24.87388515849059,0.2984318637617473
8640,1,0,1,0,0,0,0,2,4,112500.0,32.75631943161051,11.718241989910812
8641,0,0,0,0,0,0,0,0,1,117000.0,24.23595282586227,2.3819790960800016
8642,1,0,1,0,0,0,0,2,4,225000.0,35.15198806272545,12.55056572003532
8643,0,0,1,1,1,0,0,0,2,135000.0,58.81298041712013,0.55031930840469
8644,0,0,1,0,1,0,0,1,3,180000.0,37.88441925569998,3.794739111686072
8645,0,0,1,0,0,0,0,1,3,108000.0,37.99393553597952,2.7954030541352664
8646,0,1,1,0,0,0,0,1,3,135000.0,42.24042930381869,4.717413773041199
8647,1,1,1,0,0,0,0,0,1,157500.0,40.58399556459065,2.631128633715956
8648,0,0,1,0,1,0,0,0,2,126000.0,65.28265467463397,5.878286344004326
8649,0,0,1,0,1,0,0,0,1,90000.0,41.323230456477546,5.045962613879819
8650,0,0,1,1,1,0,0,0,2,90000.0,31.513309650437723,0.383306980978391
8651,0,0,1,1,1,0,0,1,3,90000.0,26.28390726708968,1.8782042067941165
8652,0,0,1,0,0,0,0,0,2,90000.0,53.3399043101501,7.879696366112925
8653,0,0,1,0,1,0,0,0,2,180000.0,51.23445382177594,9.716831967802213
8654,0,1,1,0,0,0,1,0,2,90000.0,58.73358111391747,0.0
8655,0,0,1,0,1,0,0,1,3,36000.0,33.9965913057763,3.047290498778209
8656,0,0,1,0,1,0,0,1,3,180000.0,44.44718235145143,16.632785067455185
8657,0,0,1,0,0,0,0,0,2,135000.0,53.999739898834335,16.131748085176287
8658,0,0,1,0,0,0,0,2,4,67500.0,33.473651067441494,1.6317925761651506
8659,1,1,1,0,0,0,0,0,2,270000.0,56.682888765683074,6.1301737886472685
8660,0,0,1,0,1,1,0,1,3,162000.0,34.69749549956536,3.3840530606377954
8661,1,0,1,0,0,0,0,1,2,99000.0,40.20890230463322,0.7939930320266672
8662,0,0,1,1,1,0,0,2,4,99000.0,32.9014285029809,2.965153288568554
8663,1,1,1,0,1,0,0,0,2,90000.0,51.99832987672573,8.87903242366373
8664,1,0,1,1,1,0,0,0,1,216000.0,39.41217136559957,1.6317925761651506
8665,0,0,1,0,1,0,1,0,1,49500.0,66.10128886972353,0.0
8666,0,0,1,1,0,0,0,2,4,90000.0,34.83712875692177,7.214384963414718
8667,0,0,1,0,0,0,0,1,3,157500.0,40.24175718871709,1.4647802487388517
8668,0,0,1,0,0,0,0,1,2,171000.0,56.34886411083048,4.794075169236876
8669,0,0,1,0,1,1,0,0,2,135000.0,30.363388707502548,0.8788681492433109
8670,0,0,1,0,0,0,1,0,1,157500.0,61.98621463821981,0.0
8671,0,0,0,0,0,0,0,2,4,225000.0,33.98290177074136,1.2128928040959088
8672,1,0,1,1,1,0,0,2,4,90000.0,43.77365722773226,1.5496553659554952
8673,0,0,1,0,0,0,1,0,2,157500.0,60.860934858347534,0.0
8674,0,1,1,0,0,0,1,0,2,29250.0,54.993600142371164,0.0
8675,1,0,0,0,0,0,0,0,1,180000.0,32.148504076059055,2.1300916514370587
8676,0,0,0,0,1,0,1,0,1,76500.0,56.880018070186246,0.0
8677,0,0,1,0,1,0,0,0,1,101250.0,27.86915542413601,4.963825403670164
8678,0,1,0,0,0,0,0,2,4,315000.0,42.76884535616748,10.38214337050042
8679,0,0,1,1,0,0,0,2,4,112500.0,29.79390405004894,4.632538655824555
8680,1,0,1,0,1,0,0,0,1,270000.0,41.67642046037906,8.632620793034764
8681,0,0,0,0,1,0,0,1,2,135000.0,41.408105573694186,1.96307932401076
8682,0,0,0,0,0,0,1,0,1,67500.0,65.93153863529025,0.0
8683,0,0,0,0,0,0,0,2,4,157500.0,31.97327802761179,7.551147525274304
8684,0,0,1,0,0,0,1,0,2,112500.0,63.67002744751775,0.0
8685,0,0,1,0,1,0,0,0,1,202500.0,56.9867964434588,21.550066052006542
8686,0,0,1,0,0,0,0,0,1,423000.0,36.90698645420508,8.632620793034764
8687,0,0,0,0,0,0,1,0,2,450000.0,60.491317412404086,0.0
8688,0,0,1,0,0,0,0,1,2,585000.0,28.556370082890133,2.464116306289657
8689,0,1,0,0,0,0,0,0,2,265500.0,40.27187416579396,2.5489914235063007
8690,1,1,1,0,0,0,1,0,2,135000.0,60.92664462651526,0.0
8691,0,1,1,0,0,0,1,0,1,135000.0,60.18467182762137,0.0
8692,0,0,0,0,0,0,0,3,5,180000.0,37.449092041588806,19.214631375045347
8693,0,0,1,0,0,0,0,0,2,216000.0,58.23528203864556,9.130919868306671
8694,0,0,1,0,1,0,1,0,1,67500.0,64.94041629876041,0.0
8695,1,1,0,0,0,0,0,1,3,351000.0,44.19803281381548,23.21471351225556
8696,1,1,0,0,0,0,0,0,2,112500.0,53.47679966049953,6.382061233290211
8697,0,0,0,0,0,0,0,2,4,225000.0,29.010862646050228,9.213057078516329
8698,0,1,0,0,0,0,0,0,2,360000.0,27.129920532249123,2.0452165342204154
8699,0,0,0,0,1,0,0,0,2,315000.0,40.64696742575138,2.7981409611422547
8700,0,0,0,0,0,0,1,0,1,135000.0,65.77000212187792,0.0
8701,0,0,0,0,1,0,1,0,1,90000.0,63.32778907164418,0.0
8702,1,0,0,1,0,1,0,1,3,360000.0,41.73665441453281,7.96183357632258
8703,1,1,0,0,1,0,0,0,2,234000.0,29.525589163364067,5.295112151515774
8704,0,1,0,0,0,0,0,0,2,180000.0,40.33484602695469,12.295940368385388
8705,0,1,0,0,1,0,0,0,2,270000.0,28.936939156861538,1.5469174589485069
8706,1,1,0,1,0,0,0,0,2,166500.0,49.89561729535856,12.54782781302833
8707,0,1,0,1,1,0,0,1,3,247500.0,50.47057776682615,6.798223098352464
8708,0,0,0,0,1,0,1,0,2,157500.0,65.0608842070679,0.0
8709,0,0,0,1,0,0,0,1,3,202500.0,35.346379460221634,4.547663538607911
8710,0,0,0,1,1,0,0,0,2,180000.0,56.26672690062082,5.63187471337536
8711,0,0,0,1,0,0,0,2,3,225000.0,35.4011376003614,16.296022505595598
8712,0,0,0,0,0,0,1,0,2,135000.0,57.35641388940225,0.0
8713,0,0,0,1,0,0,0,0,2,153000.0,42.39649000321704,2.464116306289657
8714,0,1,0,0,0,0,0,0,1,135000.0,24.54807422465896,2.8775402643449213
8715,1,0,0,0,1,0,0,0,2,135000.0,27.36811844185712,9.295194288725984
8716,0,0,0,0,0,0,0,0,2,306000.0,34.70844712759331,15.296686448044792
8717,1,1,0,1,0,0,0,0,1,247500.0,33.785772466238186,9.128181961299685
8718,1,0,0,0,0,0,0,0,1,225000.0,41.52857348200168,0.5475814013977015
8719,1,1,0,1,1,0,0,0,2,139500.0,50.19404915912031,22.294776757907417
8720,1,1,0,1,0,0,0,1,3,247500.0,39.82833323066182,0.8761302422363224
8721,0,1,0,0,0,0,1,0,2,90000.0,54.7471885117422,0.0
8722,1,0,0,1,1,1,0,0,2,225000.0,59.49198135485328,11.633366872694168
8723,1,1,0,1,0,0,0,0,1,180000.0,32.31004058947138,7.876958459105936
8724,0,0,0,1,1,0,0,0,1,180000.0,49.77788729405805,0.9610053594529662
8725,1,0,0,0,1,0,0,0,2,180000.0,54.34745408872188,4.799550983250854
8726,1,1,0,0,1,0,0,1,3,112500.0,39.154808106942646,0.5475814013977015
8727,1,0,0,1,0,0,0,0,1,81000.0,25.889648658083328,5.798887040801659
8728,0,0,0,0,0,0,1,0,2,103500.0,55.094902701629735,0.0
8729,0,0,0,0,0,0,1,0,2,54000.0,62.1559648726531,0.0
8730,1,1,0,0,1,0,1,0,2,99000.0,66.22723259204501,0.0
8731,1,1,0,1,0,0,0,0,2,87448.5,32.9479729220997,0.3805690739714025
8732,0,1,0,1,0,0,0,0,2,216000.0,48.63618007214385,26.21272168490797
8733,1,1,0,1,1,0,0,1,3,315000.0,32.00339500468866,1.960341417003772
8734,1,1,0,1,0,0,0,0,2,247500.0,38.67019856670568,0.6324565186143453
8735,1,1,0,1,0,0,0,1,3,180000.0,39.8803534637946,0.7994688460406442
8736,0,0,0,1,1,0,0,1,2,90000.0,28.29353101021924,4.128763766538669
8737,0,1,0,0,1,0,0,0,2,180000.0,33.22176362279855,0.5475814013977015
8738,0,1,0,1,1,0,0,0,2,360000.0,50.86209846882551,0.2956939567547588
8739,0,1,0,0,1,0,1,0,2,135000.0,59.16617042102165,0.0
8740,0,1,0,1,1,0,0,0,2,337500.0,35.1163952716346,13.9605878286344
8741,1,1,0,1,1,0,0,0,2,81000.0,56.8663285351513,2.8775402643449213
8742,1,1,0,0,1,0,1,0,2,58500.0,62.78294557725346,0.0
8743,0,0,0,0,0,0,1,0,2,157500.0,62.19703347775793,0.0
8744,0,0,0,0,0,0,0,0,1,90000.0,21.23794465320985,2.464116306289657
8745,1,1,0,1,1,0,0,1,2,99000.0,38.52782740234228,0.4654441911880463
8746,1,1,0,1,0,0,0,0,2,326250.0,32.22516547225474,0.2956939567547588
8747,1,1,0,0,1,0,0,2,4,292500.0,40.165095792521406,19.047619047619047
8748,0,0,0,0,1,0,1,0,2,225000.0,55.93270224576822,0.0
8749,0,0,0,1,1,0,0,0,2,211500.0,47.226157963544765,4.547663538607911
8750,1,1,0,1,0,0,0,1,3,459000.0,43.36570908369097,5.212974941306118
8751,0,0,0,1,1,0,0,0,2,225000.0,55.14692293476252,10.294530346276789
8752,1,0,0,0,1,0,0,2,4,135000.0,41.079556732855565,2.464116306289657
8753,0,0,0,1,1,1,0,1,3,153000.0,32.529073150030456,1.960341417003772
8754,0,1,0,1,0,0,0,0,2,67500.0,31.225829414703927,5.295112151515774
8755,0,1,0,0,0,0,1,0,2,45000.0,58.54192762342827,0.0
8756,1,1,0,1,1,0,0,0,2,90000.0,42.61552256377612,10.962579655981983
8757,1,0,0,1,0,0,0,0,1,90000.0,27.105279369186224,0.4654441911880463
8758,1,1,0,1,0,0,0,0,2,90000.0,50.57461823309171,4.547663538607911
8759,0,0,0,1,0,1,0,1,3,135000.0,35.82277527943764,2.7981409611422547
8760,0,0,0,1,1,1,0,0,2,180000.0,29.7555733519511,3.466190270847451
8761,1,1,0,1,0,0,0,0,2,180000.0,38.56068228642614,7.381397290841017
8762,0,0,0,0,0,0,0,1,3,225000.0,28.76992682943524,4.465526328398256
8763,0,0,0,1,1,0,0,0,2,90000.0,47.51637610628555,8.961169633873386
8764,1,1,0,0,0,0,0,0,1,135000.0,50.73067893249006,3.296440036414164
8765,1,1,0,1,0,0,0,0,1,166500.0,28.93420124985455,5.546999596158717
8766,0,1,0,0,1,0,0,0,1,135000.0,31.93494732951396,4.465526328398256
8767,0,0,0,1,0,0,0,0,1,135000.0,43.6203344353409,9.798969178011868
8768,1,1,0,1,0,0,0,1,3,234000.0,35.143774341704486,13.295276425936192
8769,1,1,0,0,0,0,0,0,1,270000.0,23.74312956460433,3.466190270847451
8770,0,0,0,0,1,0,0,0,2,405000.0,37.48742273968664,0.5475814013977015
8771,1,1,0,1,1,0,0,1,3,225000.0,41.73391650752582,19.877204870736566
8772,1,1,0,0,1,0,0,2,3,157500.0,37.000075292442695,3.715339808483405
8773,0,0,0,1,0,0,0,1,3,135000.0,25.88417284406935,2.7981409611422547
8774,0,0,0,1,0,0,0,0,2,135000.0,36.35119133178642,2.7981409611422547
8775,1,0,0,0,0,0,0,0,2,139500.0,25.20243399932921,1.960341417003772
8776,0,0,0,0,0,0,1,0,2,36900.0,61.82467812480749,0.0
8777,0,0,0,1,1,0,0,1,3,157500.0,27.617267979493075,7.96183357632258
8778,1,0,0,0,0,0,0,0,2,225000.0,28.97526985495937,3.5483274810571057
8779,1,1,0,0,1,0,0,0,2,315000.0,29.654270792692525,2.212228861646714
8780,1,0,0,1,1,1,0,0,2,126000.0,27.57346146738126,2.8775402643449213
8781,1,1,0,1,0,0,0,0,2,81000.0,43.15762815115985,23.548738167108155
8782,1,1,0,1,1,0,0,2,4,72000.0,33.7583933961683,5.960423554213981
8783,1,1,0,1,1,0,0,0,2,135000.0,47.78195308596344,10.71343011834603
8784,1,1,0,0,1,0,0,0,2,337500.0,39.6421555541866,2.7981409611422547
8785,1,1,0,1,0,0,0,1,3,202500.0,32.15671779708002,0.6324565186143453
8786,0,0,0,0,1,0,1,0,2,112500.0,63.71657186663655,0.0
8787,1,0,0,1,0,0,0,1,3,180000.0,29.952702656454274,6.798223098352464
8788,0,0,0,0,0,0,0,0,1,157500.0,47.1933030794609,8.213721020965522
8789,0,1,0,1,1,0,0,0,1,225000.0,55.305721541167856,2.7981409611422547
8790,0,0,0,0,1,0,1,0,1,103500.0,64.17380233680363,0.0
8791,1,1,0,1,1,0,0,1,3,157500.0,30.905494294886275,5.212974941306118
8792,1,0,0,0,0,0,0,0,2,135000.0,40.72910463596104,5.714011923585016
8793,0,0,0,1,0,0,0,1,3,157500.0,33.04927548135827,2.546253516499312
8794,1,0,0,0,1,0,0,0,2,225000.0,25.0628007419728,2.8775402643449213
8795,0,0,0,0,0,0,0,0,1,315000.0,37.531229251798464,5.295112151515774
8796,1,1,0,0,0,0,0,0,2,180000.0,27.305146580696388,3.214302826204508
8797,1,1,0,0,1,0,0,2,4,292500.0,35.29709713409584,4.71467586603421
8798,1,0,0,0,0,0,1,0,2,135000.0,51.0044696331889,0.0
8799,0,0,0,1,0,0,0,0,2,180000.0,48.78676495752822,6.71334798113582
8800,0,0,0,0,0,0,0,0,2,135000.0,42.43482070131488,2.379241189073013
8801,0,0,0,0,1,0,0,1,3,157500.0,37.09590203768729,7.876958459105936
8802,1,1,0,1,0,0,0,0,2,360000.0,32.41955686975092,8.465608465608465
8803,1,0,0,1,0,0,0,1,3,135000.0,25.40777702485335,5.295112151515774
8804,1,1,0,1,1,0,0,2,4,135000.0,30.13888033292949,0.2956939567547588
8805,0,0,0,1,1,0,0,0,2,216000.0,53.61095710384197,4.876212379446532
8806,1,1,0,1,0,0,0,1,3,225000.0,34.32514014661492,10.294530346276789
8807,1,1,0,1,1,0,0,0,2,180000.0,59.7493446135102,13.9605878286344
8808,1,0,0,1,0,0,0,1,3,135000.0,27.62274379350705,7.548409618267315
8809,0,1,0,1,1,0,0,1,3,67500.0,30.53861475594981,0.6324565186143453
8810,0,0,0,1,0,0,0,4,6,202500.0,35.38744806532646,5.798887040801659
8811,0,1,0,1,0,0,0,0,1,126000.0,56.81157039501153,1.2128928040959088
8812,1,0,0,1,0,0,0,0,2,135000.0,40.66887068180729,9.631956850585569
8813,0,0,0,1,0,0,0,0,2,157500.0,51.694422198950015,8.632620793034764
8814,0,0,0,1,1,0,0,0,1,108000.0,55.66164945207636,23.548738167108155
8815,1,1,1,0,0,0,0,0,2,180000.0,27.62821960752103,1.7604742054936104
8816,0,0,1,0,0,0,1,0,1,121500.0,66.34222468633853,0.0
8817,0,0,0,0,0,0,0,0,2,67500.0,25.525507026153857,3.685222831406531
8818,0,0,0,0,0,0,0,1,2,112500.0,24.594618643777764,3.846759344818853
8819,0,0,1,0,0,0,0,0,1,135000.0,41.86807395086826,9.09806498422281
8820,0,1,0,0,0,0,1,0,2,31531.5,60.51869648247397,0.0
8821,0,0,1,0,0,0,0,1,3,117000.0,28.14020821782788,4.432671444314394
8822,1,0,1,0,0,0,0,0,2,247500.0,43.79282257678118,1.0979007098023916
8823,1,1,1,0,0,0,1,0,2,112500.0,60.35442206205466,0.0
8824,0,1,1,1,0,0,0,2,4,94500.0,38.75233577691534,18.09756531619404
8825,0,1,0,1,0,0,0,5,7,112500.0,33.13415059857492,3.685222831406531
8826,0,0,1,0,1,0,1,0,1,112500.0,58.19695134054772,0.0
8827,1,1,1,0,0,0,0,0,2,135000.0,26.68364169011,0.6844767517471269
8828,0,1,1,0,0,0,0,0,2,166500.0,40.10759974537465,8.599765908950902
8829,0,0,1,0,0,0,0,0,2,225000.0,44.107681882584856,1.0979007098023916
8830,0,0,0,0,0,0,1,0,1,99000.0,59.76850996255912,0.0
8831,1,0,1,1,1,0,0,0,2,135000.0,40.34032184096867,8.684641026167546
8832,0,0,1,0,0,0,1,0,2,49500.0,58.51181064635139,0.0
8833,0,1,1,0,1,0,0,2,4,157500.0,37.19172878293189,17.350116703286172
8834,0,1,1,0,0,0,0,2,4,225000.0,40.1185513734026,22.09764745340425
8835,0,0,1,0,0,0,0,0,1,225000.0,29.908896144342457,0.2655769796778852
8836,0,0,1,0,0,0,1,0,1,180000.0,64.12452001067784,0.0
8837,0,0,1,1,1,0,0,0,1,99000.0,28.06902263564618,3.761884227602209
8838,0,1,0,0,0,0,0,1,3,166500.0,38.38271833097189,10.683313141269156
8839,0,0,1,0,0,0,1,0,2,202500.0,63.80418489086018,0.0
8840,0,1,1,0,1,0,1,0,1,126000.0,53.93950594468059,0.0
8841,0,1,1,1,0,0,0,1,3,90000.0,40.43888649322026,0.5996016345304832
8842,0,0,1,0,0,0,0,0,2,135000.0,56.02579108400583,6.349206349206349
8843,1,0,1,0,1,1,0,0,2,202500.0,26.48103657159285,7.266405196547499
8844,0,0,1,1,0,0,0,0,2,105750.0,45.28224398858293,0.6844767517471269
8845,1,1,1,0,0,0,0,0,2,337500.0,64.9185130427045,20.517875110371875
8846,0,0,1,0,0,0,1,0,1,180000.0,61.38113718967535,0.0
8847,1,1,1,0,0,0,0,2,4,112500.0,36.86044203508628,3.2663230593372896
8848,0,0,0,0,0,0,0,0,2,90000.0,33.96647432869943,4.098646789461796
8849,1,0,1,1,1,0,0,0,2,108000.0,43.79829839079515,20.09897533830264
8850,1,1,1,0,0,0,0,0,2,202500.0,28.698741247253537,7.266405196547499
8851,0,0,1,0,0,0,0,0,1,157500.0,52.28581011245953,1.8453493227102544
8852,1,1,1,0,0,0,1,0,1,189000.0,54.78825711684703,0.0
8853,0,1,1,1,1,0,0,0,1,720000.0,56.92382458229806,13.180284331642676
8854,0,1,0,0,0,0,0,1,3,166500.0,39.669534624256485,15.931880873666126
8855,0,0,0,0,0,0,0,2,4,112500.0,33.37234850818292,0.8460132651594489
8856,0,1,1,1,0,0,0,0,2,121500.0,54.72528525568629,8.846177539579868
8857,1,1,1,1,1,0,0,0,2,135000.0,32.15945570408701,1.0979007098023916
8858,1,1,0,0,1,0,0,1,2,225000.0,38.06238321115424,4.350534234104739
8859,1,0,1,1,1,0,0,2,4,166500.0,30.12792870490154,7.518292641190442
8860,0,1,0,0,0,0,0,0,1,135000.0,25.55014818921676,4.098646789461796
8861,0,0,1,0,0,0,0,0,2,238500.0,48.45274030267562,5.180120057222257
8862,0,1,1,0,0,0,0,1,2,180000.0,31.069768715305585,3.931634462035497
8863,0,0,1,0,0,0,0,0,2,184500.0,36.51546575220573,7.0993928691212
8864,0,0,0,0,0,0,1,0,1,90000.0,63.628958842412914,0.0
8865,0,0,1,0,1,0,1,0,2,90000.0,56.64455806758524,0.0
8866,1,1,1,0,1,0,0,0,1,157500.0,29.33941148688885,3.4333353867635883
8867,0,0,1,0,0,0,0,0,2,450000.0,45.18094142932435,2.847423287268048
8868,0,0,1,0,0,0,0,0,2,90000.0,41.408105573694186,1.1800379200120468
8869,0,1,1,0,0,0,0,0,2,225000.0,45.419139338932354,4.098646789461796
8870,0,0,0,0,0,0,0,0,1,135000.0,56.47480783315195,3.518210503980232
8871,1,1,1,0,0,0,0,0,2,360000.0,55.26739084307001,2.264249094779496
8872,1,0,1,0,0,0,0,0,1,193500.0,24.832816553385765,1.0979007098023916
8873,0,0,1,0,0,0,0,1,3,81000.0,45.42461515294633,22.598684435683143
8874,1,1,1,0,0,0,0,0,2,247500.0,63.56051116723821,1.4319253646549894
8875,1,0,1,0,0,0,0,1,3,225000.0,44.47456142152132,3.4333353867635883
8876,1,1,0,0,0,0,0,1,3,135000.0,23.95668631114944,4.350534234104739
8877,1,0,0,1,1,1,0,0,2,450000.0,50.17488381007139,7.931716599245706
8878,0,1,1,1,0,0,0,1,3,270000.0,32.794650129708344,4.265659116888095
8879,0,0,1,0,1,0,1,0,2,112500.0,58.19968924755471,0.0
8880,0,0,1,0,0,0,0,0,1,99000.0,26.719234481200846,6.598355886842303
8881,1,0,0,1,0,0,0,0,1,157500.0,27.35442890682218,2.0972367673531966
8882,0,1,1,0,0,0,0,0,2,112500.0,54.80742246589595,4.742054936104095
8883,0,1,1,0,1,0,1,0,2,157500.0,62.3695216191982,0.0
8884,1,0,0,1,0,0,0,0,2,315000.0,29.733670095895192,2.7406449139954963
8885,0,0,1,0,0,0,0,0,2,112500.0,24.476888642477256,1.489421411801748
8886,0,0,0,0,0,0,0,0,2,180000.0,28.225083335044523,4.408030281251497
8887,1,1,1,1,0,0,0,1,2,225000.0,40.90159277740131,14.740891325626125
8888,1,0,0,0,0,0,0,1,3,225000.0,49.53695147744307,6.82560216842235
8889,1,0,1,0,0,0,0,0,2,157500.0,37.03019226951957,2.699576308890669
8890,1,0,1,0,0,0,0,1,3,180000.0,36.90972436121207,0.4079481440412876
8891,0,0,0,0,1,0,0,0,2,283500.0,48.269300533207385,13.90856759550162
8892,0,1,1,0,0,0,1,0,2,360000.0,64.0615481495171,0.0
8893,0,0,0,0,0,0,0,2,4,144000.0,46.547157025811615,13.700486662970492
8894,0,0,0,1,1,0,0,0,2,90000.0,38.45664182016058,3.575706551126991
8895,1,1,1,0,0,0,0,0,1,450000.0,43.69699583153658,9.785279642976926
8896,1,0,1,0,0,0,0,1,3,360000.0,31.55164034853556,6.992614495848648
8897,1,0,1,0,0,0,0,0,2,315000.0,35.43673039145225,11.031027331156697
8898,1,1,1,1,0,0,0,0,2,247500.0,30.34969917246761,7.619595200449017
8899,0,0,1,1,1,0,0,2,4,67500.0,42.75789372813952,13.952374107613435
8900,1,0,1,0,0,0,0,2,4,337500.0,26.64531099201216,0.36687953893646
8901,1,1,1,1,1,0,0,2,4,450000.0,48.846998911681965,11.786689665085524
8902,0,0,1,1,1,0,0,0,2,180000.0,50.62937637323148,25.952620519244064
8903,1,1,1,1,1,0,0,0,1,225000.0,25.689781446573168,1.1143281518443229
